x,y,t,ELEV,DEWP,STP,TEMP
107.9833333,39.1,13,1381.0,-14.94,861.9,-5.28
109.9833333,39.8333333,13,1459.0,-17.28,853.3,-5.61
117.6,44.5833333,13,997.0,-20.61,900.7,-17.72
120.9,44.5666666,13,266.0,-18.89,986.2,-8.28
119.4,43.9833333,13,485.0,-19.28,960.2,-8.83
116.1166666,43.95,13,1004.0,-19.39,901.5,-15.83
118.0333333,43.6333333,13,825.4,-20.5,999.9,-11.72
122.2666666,43.6,13,180.0,-14.0,996.9,-5.0
116.4666666,42.1833333,13,1247.0,-17.56,874.9,-13.39
118.8333333,42.3,13,567.0,-18.28,940.7,-7.0
120.7,42.3333333,13,401.0,-15.72,970.5,-3.56
121.7,50.45,14,733.0,-35.78,927.6,-31.78
123.7166666,49.2,14,288.0,-31.0,984.0,-26.72
116.8166666,48.6833333,14,556.7,-27.39,948.4,-24.17
121.9166666,48.7666666,14,739.0,-24.39,927.0,-19.39
119.9333333,47.1666666,14,997.0,-22.61,896.3,-19.11
116.9666666,45.5166666,14,840.0,-17.89,915.8,-14.78
101.0666666,41.95,14,941.0,-19.06,911.4,-10.83
102.3666666,41.3666666,14,960.0,-19.67,999.9,-9.72
104.5,40.75,14,1329.0,-16.72,869.0,-9.06
112.0,43.65,14,966.0,-17.17,903.0,-11.61
114.15,44.6166666,14,1183.0,-20.39,999.9,-17.39
110.1333333,42.5333333,14,1223.0,-17.72,874.7,-10.0
115.0,44.0166666,14,1147.7,-17.89,880.5,-14.22
106.3833333,41.45,14,1510.0,-19.0,846.6,-12.61
112.9,42.4,14,1152.0,-16.0,882.9,-8.5
108.5166666,41.5666666,14,1290.0,-17.83,869.8,-9.83
110.4333333,41.7,14,1377.0,-17.11,999.9,-8.89
114.0,41.9,14,1484.0,-16.61,846.4,-10.83
111.824103,40.851422,14,1083.86,-17.22,885.5,-7.39
113.0666666,41.0333333,14,1416.0,-19.17,999.9,-8.33
105.75,39.7833333,14,1143.0,-16.44,902.6,-8.39
107.4,40.7666666,14,1041.0,-18.61,898.8,-9.17
107.9833333,39.1,14,1381.0,-16.06,862.0,-7.44
109.9833333,39.8333333,14,1459.0,-17.67,852.1,-6.89
117.6,44.5833333,14,997.0,-17.06,896.6,-13.44
120.9,44.5666666,14,266.0,-19.67,986.3,-8.11
119.4,43.9833333,14,485.0,-18.78,958.8,-10.61
116.1166666,43.95,14,1004.0,-16.17,897.1,-12.06
118.0333333,43.6333333,14,825.4,-20.28,999.9,-12.56
122.2666666,43.6,14,180.0,-17.94,997.7,-7.89
116.4666666,42.1833333,14,1247.0,-16.61,872.1,-10.78
118.8333333,42.3,14,567.0,-17.39,939.1,-7.89
120.7,42.3333333,14,401.0,-17.89,970.9,-5.56
121.7,50.45,15,733.0,-30.67,923.1,-27.0
123.7166666,49.2,15,288.0,-27.78,980.4,-23.5
116.8166666,48.6833333,15,556.7,-25.22,943.0,-22.0
121.9166666,48.7666666,15,739.0,-22.0,922.5,-17.89
119.9333333,47.1666666,15,997.0,-19.94,892.0,-15.22
116.9666666,45.5166666,15,840.0,-20.11,912.3,-16.0
101.0666666,41.95,15,941.0,-18.22,907.4,-11.61
102.3666666,41.3666666,15,960.0,-19.33,999.9,-10.5
104.5,40.75,15,1329.0,-15.83,862.2,-6.67
112.0,43.65,15,966.0,-19.72,898.8,-11.89
114.15,44.6166666,15,1183.0,-21.28,999.9,-17.89
110.1333333,42.5333333,15,1223.0,-20.56,869.6,-9.78
115.0,44.0166666,15,1147.7,-17.5,877.2,-13.83
106.3833333,41.45,15,1510.0,-17.0,840.9,-9.83
112.9,42.4,15,1152.0,-18.28,878.5,-7.5
108.5166666,41.5666666,15,1290.0,-17.22,864.6,-9.94
110.4333333,41.7,15,1377.0,-19.78,999.9,-8.17
114.0,41.9,15,1484.0,-18.22,842.6,-10.22
111.824103,40.851422,15,1083.86,-18.06,880.8,-7.83
113.0666666,41.0333333,15,1416.0,-19.83,999.9,-7.72
105.75,39.7833333,15,1143.0,-15.78,895.9,-7.83
107.4,40.7666666,15,1041.0,-17.0,892.5,-7.56
107.9833333,39.1,15,1381.0,-16.17,854.7,-3.72
109.9833333,39.8333333,15,1459.0,-17.5,846.1,-6.5
117.6,44.5833333,15,997.0,-18.44,893.7,-12.72
120.9,44.5666666,15,266.0,-17.17,982.9,-9.0
119.4,43.9833333,15,485.0,-19.83,955.4,-8.61
116.1166666,43.95,15,1004.0,-16.39,894.0,-11.39
118.0333333,43.6333333,15,825.4,-20.56,999.9,-8.5
122.2666666,43.6,15,180.0,-14.11,994.4,-8.78
116.4666666,42.1833333,15,1247.0,-17.0,869.0,-9.61
118.8333333,42.3,15,567.0,-19.78,935.5,-5.33
120.7,42.3333333,15,401.0,-18.17,966.9,-6.0
121.7,50.45,16,733.0,-33.0,922.9,-28.72
123.7166666,49.2,16,288.0,-26.78,978.0,-22.72
116.8166666,48.6833333,16,556.7,-26.56,946.0,-22.67
121.9166666,48.7666666,16,739.0,-24.56,922.6,-19.28
119.9333333,47.1666666,16,997.0,-29.56,894.4,-25.5
116.9666666,45.5166666,16,840.0,-23.06,916.1,-18.39
101.0666666,41.95,16,941.0,-20.56,913.6,-11.67
102.3666666,41.3666666,16,960.0,-20.11,999.9,-10.28
104.5,40.75,16,1329.0,-17.78,869.7,-11.39
112.0,43.65,16,966.0,-23.0,904.5,-13.22
114.15,44.6166666,16,1183.0,-24.22,999.9,-19.28
110.1333333,42.5333333,16,1223.0,-22.06,876.0,-12.11
115.0,44.0166666,16,1147.7,-22.89,882.1,-17.5
106.3833333,41.45,16,1510.0,-21.5,848.1,-15.33
112.9,42.4,16,1152.0,-20.78,884.9,-11.89
108.5166666,41.5666666,16,1290.0,-20.11,870.8,-11.56
110.4333333,41.7,16,1377.0,-20.56,999.9,-12.11
114.0,41.9,16,1484.0,-21.56,847.6,-14.33
111.824103,40.851422,16,1083.86,-19.39,886.4,-10.44
113.0666666,41.0333333,16,1416.0,-22.06,999.9,-10.11
105.75,39.7833333,16,1143.0,-16.94,903.7,-8.5
107.4,40.7666666,16,1041.0,-20.11,899.9,-8.5
107.9833333,39.1,16,1381.0,-18.44,862.9,-9.22
109.9833333,39.8333333,16,1459.0,-19.11,853.0,-8.89
117.6,44.5833333,16,997.0,-22.28,897.2,-15.78
120.9,44.5666666,16,266.0,-20.94,985.1,-11.22
119.4,43.9833333,16,485.0,-22.67,958.0,-11.06
116.1166666,43.95,16,1004.0,-22.28,899.0,-15.17
118.0333333,43.6333333,16,825.4,-23.83,999.9,-11.39
122.2666666,43.6,16,180.0,-19.11,996.1,-8.39
116.4666666,42.1833333,16,1247.0,-21.5,873.2,-14.5
118.8333333,42.3,16,567.0,-24.17,939.0,-8.17
120.7,42.3333333,16,401.0,-22.67,969.2,-6.94
121.7,50.45,17,733.0,-30.89,923.8,-26.78
123.7166666,49.2,17,288.0,-28.06,981.7,-23.5
116.8166666,48.6833333,17,556.7,-26.61,944.3,-22.56
121.9166666,48.7666666,17,739.0,-24.94,924.1,-19.56
119.9333333,47.1666666,17,997.0,-27.44,894.7,-21.78
116.9666666,45.5166666,17,840.0,-20.5,915.6,-15.56
101.0666666,41.95,17,941.0,-19.83,916.3,-10.83
102.3666666,41.3666666,17,960.0,-20.22,999.9,-8.39
104.5,40.75,17,1329.0,-19.72,872.3,-9.67
112.0,43.65,17,966.0,-21.61,905.1,-10.44
114.15,44.6166666,17,1183.0,-21.94,999.9,-16.72
110.1333333,42.5333333,17,1223.0,-21.17,877.6,-10.11
115.0,44.0166666,17,1147.7,-21.22,882.6,-14.89
106.3833333,41.45,17,1510.0,-19.78,850.3,-13.0
112.9,42.4,17,1152.0,-19.17,885.7,-9.06
108.5166666,41.5666666,17,1290.0,-19.5,872.9,-10.0
110.4333333,41.7,17,1377.0,-19.78,999.9,-9.72
114.0,41.9,17,1484.0,-19.44,849.0,-11.33
111.824103,40.851422,17,1083.86,-19.56,888.7,-10.72
113.0666666,41.0333333,17,1416.0,-20.5,999.9,-9.06
105.75,39.7833333,17,1143.0,-16.33,905.9,-7.17
107.4,40.7666666,17,1041.0,-19.39,901.6,-6.11
107.9833333,39.1,17,1381.0,-17.89,865.3,-7.5
109.9833333,39.8333333,17,1459.0,-19.61,855.2,-5.56
117.6,44.5833333,17,997.0,-20.11,897.9,-12.83
120.9,44.5666666,17,266.0,-22.17,986.2,-10.61
119.4,43.9833333,17,485.0,-22.0,959.0,-9.06
116.1166666,43.95,17,1004.0,-20.28,899.6,-12.39
118.0333333,43.6333333,17,825.4,-22.06,999.9,-7.28
122.2666666,43.6,17,180.0,-19.39,997.9,-8.44
116.4666666,42.1833333,17,1247.0,-19.5,874.9,-10.78
118.8333333,42.3,17,567.0,-20.61,940.7,-4.72
120.7,42.3333333,17,401.0,-23.5,971.4,-5.56
121.7,50.45,18,733.0,-32.61,922.4,-27.78
123.7166666,49.2,18,288.0,-29.28,978.8,-21.11
116.8166666,48.6833333,18,556.7,-29.22,950.8,-22.72
121.9166666,48.7666666,18,739.0,-28.89,923.3,-21.39
119.9333333,47.1666666,18,997.0,-30.44,896.5,-25.72
116.9666666,45.5166666,18,840.0,-24.89,920.0,-18.94
101.0666666,41.95,18,941.0,-18.78,913.6,-8.94
102.3666666,41.3666666,18,960.0,-18.89,999.9,-6.06
104.5,40.75,18,1329.0,-17.72,870.7,-9.11
112.0,43.65,18,966.0,-22.44,907.7,-13.83
114.15,44.6166666,18,1183.0,-24.89,999.9,-19.28
110.1333333,42.5333333,18,1223.0,-22.61,878.7,-12.33
115.0,44.0166666,18,1147.7,-23.22,884.9,-18.5
106.3833333,41.45,18,1510.0,-19.22,848.9,-11.89
112.9,42.4,18,1152.0,-20.61,887.1,-11.33
108.5166666,41.5666666,18,1290.0,-18.33,872.5,-10.11
110.4333333,41.7,18,1377.0,-20.17,999.9,-10.72
114.0,41.9,18,1484.0,-20.44,849.5,-13.61
111.824103,40.851422,18,1083.86,-18.83,888.4,-9.89
113.0666666,41.0333333,18,1416.0,-20.89,999.9,-10.5
105.75,39.7833333,18,1143.0,-17.94,904.1,-5.61
107.4,40.7666666,18,1041.0,-19.22,900.8,-5.83
107.9833333,39.1,18,1381.0,-19.61,864.2,-6.0
109.9833333,39.8333333,18,1459.0,-19.78,854.5,-6.0
117.6,44.5833333,18,997.0,-23.83,900.2,-17.39
120.9,44.5666666,18,266.0,-22.06,988.1,-9.5
119.4,43.9833333,18,485.0,-22.83,960.6,-8.5
116.1166666,43.95,18,1004.0,-22.0,901.4,-16.83
118.0333333,43.6333333,18,825.4,-23.78,999.9,-11.28
122.2666666,43.6,18,180.0,-20.0,998.7,-7.17
116.4666666,42.1833333,18,1247.0,-20.28,874.9,-12.89
118.8333333,42.3,18,567.0,-20.28,941.2,-6.56
120.7,42.3333333,18,401.0,-22.17,971.7,-3.5
121.7,50.45,19,733.0,-37.67,930.6,-32.67
123.7166666,49.2,19,288.0,-32.39,985.1,-24.5
116.8166666,48.6833333,19,556.7,-32.89,957.7,-27.5
121.9166666,48.7666666,19,739.0,-33.39,929.7,-27.39
119.9333333,47.1666666,19,997.0,-38.06,902.4,-33.22
116.9666666,45.5166666,19,840.0,-31.5,924.3,-25.83
101.0666666,41.95,19,941.0,-13.5,911.8,-4.28
102.3666666,41.3666666,19,960.0,-14.06,999.9,-2.94
104.5,40.75,19,1329.0,-13.72,868.9,-4.28
112.0,43.65,19,966.0,-24.67,907.4,-15.94
114.15,44.6166666,19,1183.0,-28.06,999.9,-20.33
110.1333333,42.5333333,19,1223.0,-21.22,876.4,-12.17
115.0,44.0166666,19,1147.7,-27.89,886.3,-19.61
106.3833333,41.45,19,1510.0,-16.06,847.1,-10.33
112.9,42.4,19,1152.0,-20.5,885.2,-12.44
108.5166666,41.5666666,19,1290.0,-18.11,870.0,-9.11
110.4333333,41.7,19,1377.0,-19.78,999.9,-10.28
114.0,41.9,19,1484.0,-19.89,847.8,-13.39
111.824103,40.851422,19,1083.86,-18.5,885.7,-8.33
113.0666666,41.0333333,19,1416.0,-20.67,999.9,-9.44
105.75,39.7833333,19,1143.0,-14.39,902.6,-2.89
107.4,40.7666666,19,1041.0,-16.17,898.1,-3.83
107.9833333,39.1,19,1381.0,-15.33,862.0,-4.17
109.9833333,39.8333333,19,1459.0,-16.33,852.2,-3.72
117.6,44.5833333,19,997.0,-32.06,904.6,-25.67
120.9,44.5666666,19,266.0,-30.39,995.2,-16.22
119.4,43.9833333,19,485.0,-30.83,967.0,-15.22
116.1166666,43.95,19,1004.0,-28.0,904.0,-21.28
118.0333333,43.6333333,19,825.4,-31.94,999.9,-18.11
122.2666666,43.6,19,180.0,-28.78,1006.1,-14.0
116.4666666,42.1833333,19,1247.0,-22.83,874.6,-15.78
118.8333333,42.3,19,567.0,-21.89,945.3,-12.11
120.7,42.3333333,19,401.0,-30.11,977.3,-11.28
121.7,50.45,20,733.0,-41.89,930.5,-36.94
123.7166666,49.2,20,288.0,-35.67,986.9,-28.22
116.8166666,48.6833333,20,556.7,-34.5,958.7,-28.78
121.9166666,48.7666666,20,739.0,-35.0,930.5,-29.17
119.9333333,47.1666666,20,997.0,-38.94,902.3,-34.33
116.9666666,45.5166666,20,840.0,-32.39,925.1,-28.28
101.0666666,41.95,20,941.0,-16.06,910.8,-7.06
102.3666666,41.3666666,20,960.0,-14.0,999.9,-6.5
104.5,40.75,20,1329.0,-13.44,867.2,-8.0
112.0,43.65,20,966.0,-27.83,909.6,-20.61
114.15,44.6166666,20,1183.0,-29.61,999.9,-23.94
110.1333333,42.5333333,20,1223.0,-24.33,878.5,-17.17
115.0,44.0166666,20,1147.7,-29.28,886.1,-23.56
106.3833333,41.45,20,1510.0,-18.44,846.2,-15.06
112.9,42.4,20,1152.0,-23.22,886.6,-16.94
108.5166666,41.5666666,20,1290.0,-19.56,870.0,-12.67
110.4333333,41.7,20,1377.0,-21.61,999.9,-15.33
114.0,41.9,20,1484.0,-21.83,847.4,-17.11
111.824103,40.851422,20,1083.86,-17.67,884.6,-10.39
113.0666666,41.0333333,20,1416.0,-19.67,999.9,-12.39
105.75,39.7833333,20,1143.0,-12.11,900.4,-3.67
107.4,40.7666666,20,1041.0,-16.33,897.8,-5.72
107.9833333,39.1,20,1381.0,-12.22,860.1,-5.5
109.9833333,39.8333333,20,1459.0,-11.61,850.3,-7.0
117.6,44.5833333,20,997.0,-32.94,904.3,-28.28
120.9,44.5666666,20,266.0,-31.83,995.2,-17.56
119.4,43.9833333,20,485.0,-29.67,967.2,-18.28
116.1166666,43.95,20,1004.0,-29.89,903.7,-24.44
118.0333333,43.6333333,20,825.4,-31.11,999.9,-20.67
122.2666666,43.6,20,180.0,-30.28,1006.5,-17.11
116.4666666,42.1833333,20,1247.0,-22.22,873.7,-16.72
118.8333333,42.3,20,567.0,-23.78,944.2,-14.78
120.7,42.3333333,20,401.0,-32.17,977.1,-15.94
121.7,50.45,21,733.0,-42.06,926.4,-37.22
123.7166666,49.2,21,288.0,-37.61,983.2,-30.78
116.8166666,48.6833333,21,556.7,-34.39,953.5,-28.83
121.9166666,48.7666666,21,739.0,-37.39,926.1,-31.17
119.9333333,47.1666666,21,997.0,-41.11,897.4,-36.44
116.9666666,45.5166666,21,840.0,-34.78,921.5,-29.5
101.0666666,41.95,21,941.0,-27.72,916.4,-15.89
102.3666666,41.3666666,21,960.0,-27.83,999.9,-17.17
104.5,40.75,21,1329.0,-24.67,870.8,-19.06
112.0,43.65,21,966.0,-33.56,911.7,-25.06
114.15,44.6166666,21,1183.0,-34.61,999.9,-29.17
110.1333333,42.5333333,21,1223.0,-35.17,882.2,-25.11
115.0,44.0166666,21,1147.7,-33.22,885.5,-27.94
106.3833333,41.45,21,1510.0,-29.67,850.0,-23.39
112.9,42.4,21,1152.0,-32.78,889.2,-24.11
108.5166666,41.5666666,21,1290.0,-32.0,875.2,-22.94
110.4333333,41.7,21,1377.0,-31.78,999.9,-22.89
114.0,41.9,21,1484.0,-32.11,848.2,-25.72
111.824103,40.851422,21,1083.86,-30.28,889.2,-19.22
113.0666666,41.0333333,21,1416.0,-31.39,999.9,-20.78
105.75,39.7833333,21,1143.0,-22.5,904.9,-13.94
107.4,40.7666666,21,1041.0,-28.78,904.4,-16.89
107.9833333,39.1,21,1381.0,-22.28,862.6,-15.67
109.9833333,39.8333333,21,1459.0,-24.83,853.1,-18.33
117.6,44.5833333,21,997.0,-34.39,901.1,-29.22
120.9,44.5666666,21,266.0,-34.61,991.8,-21.61
119.4,43.9833333,21,485.0,-33.5,964.1,-20.94
116.1166666,43.95,21,1004.0,-32.83,902.7,-26.5
118.0333333,43.6333333,21,825.4,-34.17,999.9,-22.89
122.2666666,43.6,21,180.0,-33.39,1002.9,-20.22
116.4666666,42.1833333,21,1247.0,-30.67,874.1,-24.72
118.8333333,42.3,21,567.0,-30.33,943.1,-19.78
120.7,42.3333333,21,401.0,-34.33,975.0,-18.5
121.7,50.45,22,733.0,-41.89,928.6,-37.0
123.7166666,49.2,22,288.0,-39.94,985.9,-33.83
116.8166666,48.6833333,22,556.7,-35.72,955.0,-30.44
121.9166666,48.7666666,22,739.0,-38.28,927.4,-32.0
119.9333333,47.1666666,22,997.0,-42.67,898.1,-38.06
116.9666666,45.5166666,22,840.0,-35.0,922.5,-29.94
101.0666666,41.95,22,941.0,-29.94,915.9,-16.17
102.3666666,41.3666666,22,960.0,-31.56,999.9,-17.78
104.5,40.75,22,1329.0,-26.5,870.5,-17.22
112.0,43.65,22,966.0,-33.44,911.5,-23.5
114.15,44.6166666,22,1183.0,-32.83,999.9,-27.39
110.1333333,42.5333333,22,1223.0,-36.44,882.0,-22.5
115.0,44.0166666,22,1147.7,-32.72,886.4,-27.0
106.3833333,41.45,22,1510.0,-29.06,849.4,-21.22
112.9,42.4,22,1152.0,-33.44,889.8,-22.5
108.5166666,41.5666666,22,1290.0,-32.22,875.4,-21.17
110.4333333,41.7,22,1377.0,-34.22,999.9,-21.72
114.0,41.9,22,1484.0,-32.78,849.5,-24.06
111.824103,40.851422,22,1083.86,-32.0,891.3,-21.0
113.0666666,41.0333333,22,1416.0,-33.72,999.9,-20.89
105.75,39.7833333,22,1143.0,-29.61,906.0,-16.61
107.4,40.7666666,22,1041.0,-32.06,905.1,-17.78
107.9833333,39.1,22,1381.0,-28.39,864.2,-17.0
109.9833333,39.8333333,22,1459.0,-31.11,855.2,-17.94
117.6,44.5833333,22,997.0,-33.89,902.1,-28.44
120.9,44.5666666,22,266.0,-35.39,993.6,-22.56
119.4,43.9833333,22,485.0,-34.39,965.7,-21.89
116.1166666,43.95,22,1004.0,-33.06,903.6,-25.78
118.0333333,43.6333333,22,825.4,-35.11,999.9,-23.78
122.2666666,43.6,22,180.0,-35.0,1004.9,-22.0
116.4666666,42.1833333,22,1247.0,-32.17,875.8,-24.67
118.8333333,42.3,22,567.0,-31.72,944.5,-19.56
120.7,42.3333333,22,401.0,-35.33,977.0,-19.78
121.7,50.45,23,733.0,-44.11,936.5,-38.89
123.7166666,49.2,23,288.0,-39.89,995.0,-34.22
116.8166666,48.6833333,23,556.7,-33.56,961.6,-28.89
121.9166666,48.7666666,23,739.0,-37.5,935.4,-31.56
119.9333333,47.1666666,23,997.0,-41.72,904.7,-37.28
116.9666666,45.5166666,23,840.0,-33.78,928.7,-29.0
101.0666666,41.95,23,941.0,-29.33,917.2,-13.17
102.3666666,41.3666666,23,960.0,-32.5,999.9,-15.56
104.5,40.75,23,1329.0,-24.72,871.0,-14.61
112.0,43.65,23,966.0,-32.0,915.5,-22.94
114.15,44.6166666,23,1183.0,-32.17,999.9,-26.56
110.1333333,42.5333333,23,1223.0,-33.22,884.7,-20.56
115.0,44.0166666,23,1147.7,-31.61,891.0,-26.17
106.3833333,41.45,23,1510.0,-25.5,850.8,-18.44
112.9,42.4,23,1152.0,-31.61,893.0,-20.78
108.5166666,41.5666666,23,1290.0,-30.22,876.8,-17.67
110.4333333,41.7,23,1377.0,-32.22,999.9,-19.94
114.0,41.9,23,1484.0,-30.56,853.1,-22.11
111.824103,40.851422,23,1083.86,-29.78,892.3,-16.06
113.0666666,41.0333333,23,1416.0,-31.67,999.9,-18.72
105.75,39.7833333,23,1143.0,-27.39,906.1,-13.44
107.4,40.7666666,23,1041.0,-30.28,905.3,-14.17
107.9833333,39.1,23,1381.0,-24.39,864.0,-11.72
109.9833333,39.8333333,23,1459.0,-26.94,855.9,-14.72
117.6,44.5833333,23,997.0,-32.11,907.2,-26.78
120.9,44.5666666,23,266.0,-33.06,1000.1,-20.78
119.4,43.9833333,23,485.0,-31.33,970.7,-20.06
116.1166666,43.95,23,1004.0,-32.17,908.2,-25.44
118.0333333,43.6333333,23,825.4,-32.61,999.9,-21.67
122.2666666,43.6,23,180.0,-32.72,1011.5,-20.83
116.4666666,42.1833333,23,1247.0,-29.89,879.5,-22.22
118.8333333,42.3,23,567.0,-29.61,948.9,-17.78
120.7,42.3333333,23,401.0,-32.5,982.1,-18.28
121.7,50.45,24,733.0,-44.22,942.5,-39.11
123.7166666,49.2,24,288.0,-38.17,998.4,-32.17
116.8166666,48.6833333,24,556.7,-33.89,967.2,-28.89
121.9166666,48.7666666,24,739.0,-36.56,940.4,-30.11
119.9333333,47.1666666,24,997.0,-42.67,911.1,-38.06
116.9666666,45.5166666,24,840.0,-33.67,934.1,-28.61
101.0666666,41.95,24,941.0,-27.11,916.5,-13.78
102.3666666,41.3666666,24,960.0,-28.39,999.9,-15.72
104.5,40.75,24,1329.0,-20.94,871.7,-14.44
112.0,43.65,24,966.0,-32.06,918.9,-22.06
114.15,44.6166666,24,1183.0,-32.39,999.9,-26.06
110.1333333,42.5333333,24,1223.0,-31.78,886.1,-19.89
115.0,44.0166666,24,1147.7,-31.33,896.2,-26.0
106.3833333,41.45,24,1510.0,-22.17,850.8,-16.61
112.9,42.4,24,1152.0,-30.78,896.1,-21.44
108.5166666,41.5666666,24,1290.0,-25.94,876.9,-14.39
110.4333333,41.7,24,1377.0,-29.17,999.9,-18.5
114.0,41.9,24,1484.0,-29.78,856.7,-22.67
111.824103,40.851422,24,1083.86,-27.61,893.7,-12.72
113.0666666,41.0333333,24,1416.0,-30.72,999.9,-17.94
105.75,39.7833333,24,1143.0,-22.89,905.8,-13.06
107.4,40.7666666,24,1041.0,-24.5,905.7,-12.0
107.9833333,39.1,24,1381.0,-21.22,865.1,-9.61
109.9833333,39.8333333,24,1459.0,-21.89,857.1,-12.5
117.6,44.5833333,24,997.0,-34.17,913.5,-29.11
120.9,44.5666666,24,266.0,-33.0,1004.4,-20.89
119.4,43.9833333,24,485.0,-31.89,976.4,-19.67
116.1166666,43.95,24,1004.0,-32.5,913.9,-26.44
118.0333333,43.6333333,24,825.4,-33.94,999.9,-23.22
122.2666666,43.6,24,180.0,-33.28,1015.8,-21.11
116.4666666,42.1833333,24,1247.0,-31.33,884.5,-24.89
118.8333333,42.3,24,567.0,-31.61,954.5,-19.61
120.7,42.3333333,24,401.0,-33.5,986.9,-18.67
121.7,50.45,25,733.0,-41.28,938.5,-36.5
123.7166666,49.2,25,288.0,-32.44,993.9,-23.44
116.8166666,48.6833333,25,556.7,-33.67,965.0,-28.89
121.9166666,48.7666666,25,739.0,-33.44,937.8,-26.78
119.9333333,47.1666666,25,997.0,-40.33,909.2,-35.5
116.9666666,45.5166666,25,840.0,-33.44,930.6,-28.5
101.0666666,41.95,25,941.0,-22.78,914.9,-12.17
102.3666666,41.3666666,25,960.0,-25.94,999.9,-14.22
104.5,40.75,25,1329.0,-20.0,868.5,-13.61
112.0,43.65,25,966.0,-31.0,914.9,-20.28
114.15,44.6166666,25,1183.0,-29.83,999.9,-23.39
110.1333333,42.5333333,25,1223.0,-29.39,882.8,-16.72
115.0,44.0166666,25,1147.7,-29.17,892.8,-23.11
106.3833333,41.45,25,1510.0,-19.94,848.6,-15.28
112.9,42.4,25,1152.0,-29.11,892.0,-18.17
108.5166666,41.5666666,25,1290.0,-17.78,873.7,-11.11
110.4333333,41.7,25,1377.0,-23.28,999.9,-15.0
114.0,41.9,25,1484.0,-25.06,853.2,-17.17
111.824103,40.851422,25,1083.86,-19.0,890.5,-10.06
113.0666666,41.0333333,25,1416.0,-23.72,999.9,-14.0
105.75,39.7833333,25,1143.0,-18.94,902.8,-10.83
107.4,40.7666666,25,1041.0,-16.56,901.5,-7.83
107.9833333,39.1,25,1381.0,-13.22,862.3,-8.94
109.9833333,39.8333333,25,1459.0,-12.0,854.5,-9.44
117.6,44.5833333,25,997.0,-32.56,910.4,-27.56
120.9,44.5666666,25,266.0,-30.39,1000.8,-16.33
119.4,43.9833333,25,485.0,-30.5,973.1,-16.72
116.1166666,43.95,25,1004.0,-30.33,910.4,-24.67
118.0333333,43.6333333,25,825.4,-34.28,999.9,-21.0
122.2666666,43.6,25,180.0,-31.33,1012.6,-18.06
116.4666666,42.1833333,25,1247.0,-30.39,881.2,-21.94
118.8333333,42.3,25,567.0,-30.39,951.5,-17.44
120.7,42.3333333,25,401.0,-33.33,984.0,-16.44
121.7,50.45,26,733.0,-40.44,929.6,-35.78
123.7166666,49.2,26,288.0,-34.89,984.9,-26.89
116.8166666,48.6833333,26,556.7,-31.28,957.9,-25.61
121.9166666,48.7666666,26,739.0,-34.89,929.7,-28.83
119.9333333,47.1666666,26,997.0,-37.83,902.8,-33.17
116.9666666,45.5166666,26,840.0,-33.39,926.7,-28.44
101.0666666,41.95,26,941.0,-22.17,924.4,-15.33
102.3666666,41.3666666,26,960.0,-24.83,999.9,-16.67
104.5,40.75,26,1329.0,-26.11,876.7,-20.5
112.0,43.65,26,966.0,-28.56,915.9,-22.72
114.15,44.6166666,26,1183.0,-31.61,999.9,-26.0
110.1333333,42.5333333,26,1223.0,-28.67,886.0,-23.33
115.0,44.0166666,26,1147.7,-30.28,890.6,-25.17
106.3833333,41.45,26,1510.0,-28.39,855.8,-24.17
112.9,42.4,26,1152.0,-26.78,893.3,-21.61
108.5166666,41.5666666,26,1290.0,-27.94,879.1,-21.67
110.4333333,41.7,26,1377.0,-26.89,999.9,-21.83
114.0,41.9,26,1484.0,-26.39,852.5,-22.06
111.824103,40.851422,26,1083.86,-24.28,891.5,-16.67
113.0666666,41.0333333,26,1416.0,-24.83,999.9,-17.61
105.75,39.7833333,26,1143.0,-22.11,909.8,-15.06
107.4,40.7666666,26,1041.0,-25.78,908.4,-16.22
107.9833333,39.1,26,1381.0,-20.67,865.8,-16.06
109.9833333,39.8333333,26,1459.0,-21.0,855.9,-16.28
117.6,44.5833333,26,997.0,-31.83,906.6,-26.94
120.9,44.5666666,26,266.0,-31.11,995.8,-19.0
119.4,43.9833333,26,485.0,-29.83,968.5,-17.44
116.1166666,43.95,26,1004.0,-30.28,907.4,-23.67
118.0333333,43.6333333,26,825.4,-31.22,999.9,-19.56
122.2666666,43.6,26,180.0,-29.94,1007.2,-17.39
116.4666666,42.1833333,26,1247.0,-26.94,878.8,-21.39
118.8333333,42.3,26,567.0,-28.5,947.1,-15.78
120.7,42.3333333,26,401.0,-30.22,979.2,-15.94
121.7,50.45,27,733.0,-38.72,925.2,-33.94
123.7166666,49.2,27,288.0,-33.89,980.3,-27.28
116.8166666,48.6833333,27,556.7,-25.61,951.1,-21.39
121.9166666,48.7666666,27,739.0,-31.78,924.5,-26.11
119.9333333,47.1666666,27,997.0,-35.61,896.5,-31.44
116.9666666,45.5166666,27,840.0,-26.44,921.0,-22.44
101.0666666,41.95,27,941.0,-26.22,927.3,-17.22
102.3666666,41.3666666,27,960.0,-30.33,999.9,-18.72
104.5,40.75,27,1329.0,-29.5,880.7,-21.5
112.0,43.65,27,966.0,-25.67,914.0,-18.28
114.15,44.6166666,27,1183.0,-26.22,999.9,-20.72
110.1333333,42.5333333,27,1223.0,-27.06,886.4,-19.61
